id,slug,url,json,recipe,topic,viewer,support,property
21,0021-tagging,https://iiif.io/api/cookbook/recipe/0021-tagging/,https://iiif.io/api/cookbook/recipe/0021-tagging/manifest.json,Simple Annotation — Tagging,annotation,Mirador,Yes,
21,0021-tagging,https://iiif.io/api/cookbook/recipe/0021-tagging/,https://iiif.io/api/cookbook/recipe/0021-tagging/manifest.json,Simple Annotation — Tagging,annotation,Annona,Yes,
24,0024-book-4-toc,https://iiif.io/api/cookbook/recipe/0024-book-4-toc/,https://iiif.io/api/cookbook/recipe/0024-book-4-toc/manifest.json,Table of Contents for Book Chapters,structure,UV,Yes,structures
24,0024-book-4-toc,https://iiif.io/api/cookbook/recipe/0024-book-4-toc/,https://iiif.io/api/cookbook/recipe/0024-book-4-toc/manifest.json,Table of Contents for Book Chapters,structure,Mirador,Yes,structures
26,0026-toc-opera,https://iiif.io/api/cookbook/recipe/0026-toc-opera/,https://iiif.io/api/cookbook/recipe/0026-toc-opera/manifest.json,Table of Contents for A/V Content,AV,UV,Yes,
26,0026-toc-opera,https://iiif.io/api/cookbook/recipe/0026-toc-opera/,https://iiif.io/api/cookbook/recipe/0026-toc-opera/manifest.json,Table of Contents for A/V Content,AV,Ramp,Yes,
26,0026-toc-opera,https://iiif.io/api/cookbook/recipe/0026-toc-opera/,https://iiif.io/api/cookbook/recipe/0026-toc-opera/manifest.json,Table of Contents for A/V Content,structure,UV,Yes,
26,0026-toc-opera,https://iiif.io/api/cookbook/recipe/0026-toc-opera/,https://iiif.io/api/cookbook/recipe/0026-toc-opera/manifest.json,Table of Contents for A/V Content,structure,Ramp,Yes,
29,0029-metadata-anywhere,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/manifest.json,Metadata on any Resource,property,UV,Yes,metadata
29,0029-metadata-anywhere,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/manifest.json,Metadata on any Resource,property,Mirador,Yes,metadata
29,0029-metadata-anywhere,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/manifest.json,Metadata on any Resource,property,Annona,Yes,metadata
29,0029-metadata-anywhere,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/,https://iiif.io/api/cookbook/recipe/0029-metadata-anywhere/manifest.json,Metadata on any Resource,property,Clover,partial,metadata
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/collection.json,Multi-volume Work with Individually-bound Volumes,structure,UV,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/manifest_v1.json,Multi-volume Work with Individually-bound Volumes,structure,UV,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/manifest_v2.json,Multi-volume Work with Individually-bound Volumes,structure,UV,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/collection.json,Multi-volume Work with Individually-bound Volumes,structure,Mirador,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/manifest_v1.json,Multi-volume Work with Individually-bound Volumes,structure,Mirador,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/manifest_v2.json,Multi-volume Work with Individually-bound Volumes,structure,Mirador,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/collection.json,Multi-volume Work with Individually-bound Volumes,structure,Annona,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/manifest_v1.json,Multi-volume Work with Individually-bound Volumes,structure,Annona,Yes,
30,0030-multi-volume,https://iiif.io/api/cookbook/recipe/0030-multi-volume/,https://iiif.io/api/cookbook/recipe/0030-multi-volume/manifest_v2.json,Multi-volume Work with Individually-bound Volumes,structure,Annona,Yes,
31,0031-bound-multivolume,https://iiif.io/api/cookbook/recipe/0031-bound-multivolume/,https://iiif.io/api/cookbook/recipe/0031-bound-multivolume/manifest.json,Multiple Volumes in a Single Bound Volume,structure,UV,Yes,
31,0031-bound-multivolume,https://iiif.io/api/cookbook/recipe/0031-bound-multivolume/,https://iiif.io/api/cookbook/recipe/0031-bound-multivolume/manifest.json,Multiple Volumes in a Single Bound Volume,structure,Mirador,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/collection.json,Simple Collection,basic,UV,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-01.json,Simple Collection,basic,UV,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-02.json,Simple Collection,basic,UV,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/collection.json,Simple Collection,basic,Mirador,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-01.json,Simple Collection,basic,Mirador,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-02.json,Simple Collection,basic,Mirador,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/collection.json,Simple Collection,basic,Annona,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-01.json,Simple Collection,basic,Annona,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-02.json,Simple Collection,basic,Annona,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/collection.json,Simple Collection,basic,Clover,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-01.json,Simple Collection,basic,Clover,Yes,
32,0032-collection,https://iiif.io/api/cookbook/recipe/0032-collection/,https://iiif.io/api/cookbook/recipe/0032-collection/manifest-02.json,Simple Collection,basic,Clover,Yes,
46,0046-rendering,https://iiif.io/api/cookbook/recipe/0046-rendering/,https://iiif.io/api/cookbook/recipe/0046-rendering/manifest.json,Providing Alternative Representations,property,Mirador,Yes,rendering
46,0046-rendering,https://iiif.io/api/cookbook/recipe/0046-rendering/,https://iiif.io/api/cookbook/recipe/0046-rendering/manifest.json,Providing Alternative Representations,property,Annona,Yes,rendering
47,0047-homepage,https://iiif.io/api/cookbook/recipe/0047-homepage/,https://iiif.io/api/cookbook/recipe/0047-homepage/manifest.json,Linking to Web Page of an Object,property,Mirador,Yes,homepage
47,0047-homepage,https://iiif.io/api/cookbook/recipe/0047-homepage/,https://iiif.io/api/cookbook/recipe/0047-homepage/manifest.json,Linking to Web Page of an Object,property,Clover,Yes,homepage
47,0047-homepage,https://iiif.io/api/cookbook/recipe/0047-homepage/,https://iiif.io/api/cookbook/recipe/0047-homepage/manifest.json,Linking to Web Page of an Object,property,Annona,Yes,homepage
53,0053-seeAlso,https://iiif.io/api/cookbook/recipe/0053-seeAlso/,https://iiif.io/api/cookbook/recipe/0053-seeAlso/manifest.json,Linking to Structured Metadata,property,Mirador,Yes,seeAlso
53,0053-seeAlso,https://iiif.io/api/cookbook/recipe/0053-seeAlso/,https://iiif.io/api/cookbook/recipe/0053-seeAlso/manifest.json,Linking to Structured Metadata,property,Annona,Yes,seeAlso
53,0053-seeAlso,https://iiif.io/api/cookbook/recipe/0053-seeAlso/,https://iiif.io/api/cookbook/recipe/0053-seeAlso/manifest.json,Linking to Structured Metadata,property,Clover,Yes,seeAlso
64,0064-opera-one-canvas,https://iiif.io/api/cookbook/recipe/0064-opera-one-canvas/,https://iiif.io/api/cookbook/recipe/0064-opera-one-canvas/manifest.json,Table of Contents for Multiple A/V Files on a Single Canvas,AV,UV,Yes,start
64,0064-opera-one-canvas,https://iiif.io/api/cookbook/recipe/0064-opera-one-canvas/,https://iiif.io/api/cookbook/recipe/0064-opera-one-canvas/manifest.json,Table of Contents for Multiple A/V Files on a Single Canvas,AV,Ramp,Yes,start
65,0065-opera-multiple-canvases,https://iiif.io/api/cookbook/recipe/0065-opera-multiple-canvases/,https://iiif.io/api/cookbook/recipe/0065-opera-multiple-canvases/manifest.json,Table of Contents for Multiple A/V Files on Multiple Canvases,AV,UV,Yes,
65,0065-opera-multiple-canvases,https://iiif.io/api/cookbook/recipe/0065-opera-multiple-canvases/,https://iiif.io/api/cookbook/recipe/0065-opera-multiple-canvases/manifest.json,Table of Contents for Multiple A/V Files on Multiple Canvases,AV,Ramp,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-anno_p1.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-anno_p2.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-manifest.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-anno_p1.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-anno_p2.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-manifest.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_title-collection.json,Basic Newspaper,realWorldObject,Mirador,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-anno_p1.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-anno_p2.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-manifest.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-anno_p1.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-anno_p2.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-manifest.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_title-collection.json,Basic Newspaper,realWorldObject,Annona,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-anno_p1.json,Basic Newspaper,realWorldObject,UV,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-anno_p2.json,Basic Newspaper,realWorldObject,UV,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_1-manifest.json,Basic Newspaper,realWorldObject,UV,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-anno_p1.json,Basic Newspaper,realWorldObject,UV,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-anno_p2.json,Basic Newspaper,realWorldObject,UV,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_issue_2-manifest.json,Basic Newspaper,realWorldObject,UV,Yes,
68,0068-newspaper,https://iiif.io/api/cookbook/recipe/0068-newspaper/,https://iiif.io/api/cookbook/recipe/0068-newspaper/newspaper_title-collection.json,Basic Newspaper,realWorldObject,UV,Yes,
74,0074-multiple-language-captions,https://iiif.io/api/cookbook/recipe/0074-multiple-language-captions/,https://iiif.io/api/cookbook/recipe/0074-multiple-language-captions/manifest.json,Using Caption and Subtitle Files in Multiple Languages with Video Content,AV,Ramp,Yes,
117,0117-add-image-thumbnail,https://iiif.io/api/cookbook/recipe/0117-add-image-thumbnail/,https://iiif.io/api/cookbook/recipe/0117-add-image-thumbnail/manifest.json,Image Thumbnail for Manifest,property,Mirador,Yes,thumbnail
117,0117-add-image-thumbnail,https://iiif.io/api/cookbook/recipe/0117-add-image-thumbnail/,https://iiif.io/api/cookbook/recipe/0117-add-image-thumbnail/manifest.json,Image Thumbnail for Manifest,property,Clover,Yes,thumbnail
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,UV,Yes,label
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,UV,Yes,summary
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,UV,Yes,metadata
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,UV,Yes,requiredStatement
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Mirador,Yes,label
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Mirador,Yes,summary
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Mirador,Yes,metadata
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Mirador,Yes,requiredStatement
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Annona,Yes,label
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Annona,Yes,summary
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Annona,Yes,metadata
118,0118-multivalue,https://iiif.io/api/cookbook/recipe/0118-multivalue/,https://iiif.io/api/cookbook/recipe/0118-multivalue/manifest.json,Displaying Multiple Values with Language Maps,property,Annona,Yes,requiredStatement
139,0139-geolocate-canvas-fragment,https://iiif.io/api/cookbook/recipe/0139-geolocate-canvas-fragment/,https://iiif.io/api/cookbook/recipe/0139-geolocate-canvas-fragment/manifest.json,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,geo-recipes,Annona,Yes,
154,0154-geo-extension,https://iiif.io/api/cookbook/recipe/0154-geo-extension/,https://iiif.io/api/cookbook/recipe/0154-geo-extension/manifest.json,Locate a Manifest on a Web Map,geo-recipes,Navplace Viewer,Yes,
202,0202-start-canvas,https://iiif.io/api/cookbook/recipe/0202-start-canvas/,https://iiif.io/api/cookbook/recipe/0202-start-canvas/manifest.json,Load Manifest Beginning with a Specific Canvas,image,Mirador,Yes,start
202,0202-start-canvas,https://iiif.io/api/cookbook/recipe/0202-start-canvas/,https://iiif.io/api/cookbook/recipe/0202-start-canvas/manifest.json,Load Manifest Beginning with a Specific Canvas,image,Annona,Yes,start
202,0202-start-canvas,https://iiif.io/api/cookbook/recipe/0202-start-canvas/,https://iiif.io/api/cookbook/recipe/0202-start-canvas/manifest.json,Load Manifest Beginning with a Specific Canvas,property,Mirador,Yes,start
202,0202-start-canvas,https://iiif.io/api/cookbook/recipe/0202-start-canvas/,https://iiif.io/api/cookbook/recipe/0202-start-canvas/manifest.json,Load Manifest Beginning with a Specific Canvas,property,Annona,Yes,start
219,0219-using-caption-file,https://iiif.io/api/cookbook/recipe/0219-using-caption-file/,https://iiif.io/api/cookbook/recipe/0219-using-caption-file/manifest.json,Using Caption and Subtitle Files with Video Content,AV,Clover,Yes,
219,0219-using-caption-file,https://iiif.io/api/cookbook/recipe/0219-using-caption-file/,https://iiif.io/api/cookbook/recipe/0219-using-caption-file/manifest.json,Using Caption and Subtitle Files with Video Content,AV,Ramp,Yes,
230,0230-navdate,https://iiif.io/api/cookbook/recipe/0230-navdate/,https://iiif.io/api/cookbook/recipe/0230-navdate/navdate-collection.json,Navigation by Chronology,property,UV,Yes,navDate
230,0230-navdate,https://iiif.io/api/cookbook/recipe/0230-navdate/,https://iiif.io/api/cookbook/recipe/0230-navdate/navdate_map_1-manifest.json,Navigation by Chronology,property,UV,Yes,navDate
230,0230-navdate,https://iiif.io/api/cookbook/recipe/0230-navdate/,https://iiif.io/api/cookbook/recipe/0230-navdate/navdate_map_2-manifest.json,Navigation by Chronology,property,UV,Yes,navDate
230,0230-navdate,https://iiif.io/api/cookbook/recipe/0230-navdate/,https://iiif.io/api/cookbook/recipe/0230-navdate/navdate-collection.json,Navigation by Chronology,property,Mirador,Yes,navDate
230,0230-navdate,https://iiif.io/api/cookbook/recipe/0230-navdate/,https://iiif.io/api/cookbook/recipe/0230-navdate/navdate_map_1-manifest.json,Navigation by Chronology,property,Mirador,Yes,navDate
230,0230-navdate,https://iiif.io/api/cookbook/recipe/0230-navdate/,https://iiif.io/api/cookbook/recipe/0230-navdate/navdate_map_2-manifest.json,Navigation by Chronology,property,Mirador,Yes,navDate
234,0234-provider,https://iiif.io/api/cookbook/recipe/0234-provider/,https://iiif.io/api/cookbook/recipe/0234-provider/manifest.json,Acknowledge Content Contributors,property,Mirador,partial,provider
240,0240-navPlace-on-canvases,https://iiif.io/api/cookbook/recipe/0240-navPlace-on-canvases/,https://iiif.io/api/cookbook/recipe/0240-navPlace-on-canvases/manifest.json,Locate Multiple Canvases on a Web Map,geo-recipes,Navplace Viewer,Yes,
261,0261-non-rectangular-commenting,https://iiif.io/api/cookbook/recipe/0261-non-rectangular-commenting/,https://iiif.io/api/cookbook/recipe/0261-non-rectangular-commenting/manifest.json,Annotation with a Non-Rectangular Polygon (Updated),annotation,Mirador,Yes,
261,0261-non-rectangular-commenting,https://iiif.io/api/cookbook/recipe/0261-non-rectangular-commenting/,https://iiif.io/api/cookbook/recipe/0261-non-rectangular-commenting/manifest.json,Annotation with a Non-Rectangular Polygon (Updated),annotation,Annona,Yes,
266,0266-full-canvas-annotation,https://iiif.io/api/cookbook/recipe/0266-full-canvas-annotation/,https://iiif.io/api/cookbook/recipe/0266-full-canvas-annotation/manifest.json,Simplest Annotation,annotation,Mirador,Yes,
266,0266-full-canvas-annotation,https://iiif.io/api/cookbook/recipe/0266-full-canvas-annotation/,https://iiif.io/api/cookbook/recipe/0266-full-canvas-annotation/manifest.json,Simplest Annotation,annotation,Annona,Yes,
269,0269-embedded-or-referenced-annotations,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/annotationpage.json,Embedded or referenced Annotations,annotation,Mirador,Yes,
269,0269-embedded-or-referenced-annotations,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/manifest.json,Embedded or referenced Annotations,annotation,Mirador,Yes,
269,0269-embedded-or-referenced-annotations,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/annotationpage.json,Embedded or referenced Annotations,annotation,Annona,Yes,
269,0269-embedded-or-referenced-annotations,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/,https://iiif.io/api/cookbook/recipe/0269-embedded-or-referenced-annotations/manifest.json,Embedded or referenced Annotations,annotation,Annona,Yes,
283,0283-missing-image,https://iiif.io/api/cookbook/recipe/0283-missing-image/,https://iiif.io/api/cookbook/recipe/0283-missing-image/manifest.json,Missing Images in a Sequence,image,UV,Yes,
283,0283-missing-image,https://iiif.io/api/cookbook/recipe/0283-missing-image/,https://iiif.io/api/cookbook/recipe/0283-missing-image/manifest.json,Missing Images in a Sequence,image,Mirador,Yes,
283,0283-missing-image,https://iiif.io/api/cookbook/recipe/0283-missing-image/,https://iiif.io/api/cookbook/recipe/0283-missing-image/manifest.json,Missing Images in a Sequence,basic,UV,Yes,
283,0283-missing-image,https://iiif.io/api/cookbook/recipe/0283-missing-image/,https://iiif.io/api/cookbook/recipe/0283-missing-image/manifest.json,Missing Images in a Sequence,basic,Mirador,Yes,
299,0299-region,https://iiif.io/api/cookbook/recipe/0299-region/,https://iiif.io/api/cookbook/recipe/0299-region/manifest.json,Addressing a Spatial Region,basic,Annona,Yes,
377,0377-image-in-annotation,https://iiif.io/api/cookbook/recipe/0377-image-in-annotation/,https://iiif.io/api/cookbook/recipe/0377-image-in-annotation/manifest.json,Image in Annotations,basic,Annona,Yes,
